id,ended,endedLastChangedAt,name,nameLastChangedAt,start,startLastChangedAt,index,indexLastChangedAt,stageIndex,stageIndexLastChangedAt,task,taskLastChangedAt,gameID,gameIDLastChangedAt,batchID,batchIDLastChangedAt,idx,idxLastChangedAt
01HNDDVKX37S6ZFNJEMK6CBKED,true,2024-01-30T14:56:09.321961482Z,Round 4 / 9,2024-01-30T14:55:02.563090613Z,true,2024-01-30T14:55:57.63588574Z,3,2024-01-30T14:55:02.563090613Z,1,2024-01-30T14:55:02.652832889Z,Chat,2024-01-30T14:55:02.563090613Z,01HNDD7DR49JF9BCZN05Z2MFQW,2024-01-30T14:55:02.563090613Z,01HNDD7DQT9S31Q4XW46981XTQ,2024-01-30T14:55:02.563090613Z,4,2024-01-30T14:55:02.563090613Z
01HNDDVKX9T3VS1VZ7FPX7KTHB,true,2024-01-30T14:56:39.461543891Z,Round 5 / 9,2024-01-30T14:55:02.569495383Z,true,2024-01-30T14:56:09.339563019Z,4,2024-01-30T14:55:02.569495383Z,1,2024-01-30T14:55:02.799782988Z,Chat,2024-01-30T14:55:02.569495383Z,01HNDD7DR49JF9BCZN05Z2MFQW,2024-01-30T14:55:02.569495383Z,01HNDD7DQT9S31Q4XW46981XTQ,2024-01-30T14:55:02.569495383Z,5,2024-01-30T14:55:02.569495383Z
01HNDDVKXDPD9E00K6PJBPTY2S,true,2024-01-30T14:56:49.876561483Z,Round 6 / 9,2024-01-30T14:55:02.574041409Z,true,2024-01-30T14:56:39.478271391Z,5,2024-01-30T14:55:02.574041409Z,1,2024-01-30T14:55:02.706451378Z,Chat,2024-01-30T14:55:02.574041409Z,01HNDD7DR49JF9BCZN05Z2MFQW,2024-01-30T14:55:02.574041409Z,01HNDD7DQT9S31Q4XW46981XTQ,2024-01-30T14:55:02.574041409Z,6,2024-01-30T14:55:02.574041409Z
01HNDDVKXNFGS3WQMY5G6DJVJY,true,2024-01-30T14:57:10.541344887Z,Round 9 / 9,2024-01-30T14:55:02.581460431Z,true,2024-01-30T14:57:03.549458729Z,8,2024-01-30T14:55:02.581460431Z,1,2024-01-30T14:55:02.840788011Z,Chat,2024-01-30T14:55:02.581460431Z,01HNDD7DR49JF9BCZN05Z2MFQW,2024-01-30T14:55:02.581460431Z,01HNDD7DQT9S31Q4XW46981XTQ,2024-01-30T14:55:02.581460431Z,9,2024-01-30T14:55:02.581460431Z
01HNDDVKY0KPT20JAX8BVGYPN0,true,2024-01-30T14:57:03.523942477Z,Round 8 / 9,2024-01-30T14:55:02.592746489Z,true,2024-01-30T14:56:57.530012855Z,7,2024-01-30T14:55:02.592746489Z,1,2024-01-30T14:55:02.706451378Z,Chat,2024-01-30T14:55:02.592746489Z,01HNDD7DR49JF9BCZN05Z2MFQW,2024-01-30T14:55:02.592746489Z,01HNDD7DQT9S31Q4XW46981XTQ,2024-01-30T14:55:02.592746489Z,8,2024-01-30T14:55:02.592746489Z
01HNDDYNRVQEEV6EWVADX7M9KT,true,2024-01-30T14:57:43.461445592Z,Round 1 / 9,2024-01-30T14:56:42.779191886Z,true,2024-01-30T14:56:43.065745125Z,0,2024-01-30T14:56:42.779191886Z,2,2024-01-30T14:56:42.916413305Z,Chat,2024-01-30T14:56:42.779191886Z,01HNDD7DR5Y34T86SGKVHDW24J,2024-01-30T14:56:42.779191886Z,01HNDD7DQT9S31Q4XW46981XTQ,2024-01-30T14:56:42.779191886Z,1,2024-01-30T14:56:42.779191886Z
01HNDDYNRZBF8HJR1SA43C3AQB,true,2024-01-30T14:58:43.696765114Z,Round 2 / 9,2024-01-30T14:56:42.783935375Z,true,2024-01-30T14:57:43.47804212Z,1,2024-01-30T14:56:42.783935375Z,2,2024-01-30T14:56:42.912829572Z,Chat,2024-01-30T14:56:42.783935375Z,01HNDD7DR5Y34T86SGKVHDW24J,2024-01-30T14:56:42.783935375Z,01HNDD7DQT9S31Q4XW46981XTQ,2024-01-30T14:56:42.783935375Z,2,2024-01-30T14:56:42.783935375Z
01HNDDYNS592WFV661RXFSB3NJ,true,2024-01-30T14:59:37.762452894Z,Round 3 / 9,2024-01-30T14:56:42.78911438Z,true,2024-01-30T14:58:43.717435142Z,2,2024-01-30T14:56:42.78911438Z,2,2024-01-30T14:56:42.935047322Z,Chat,2024-01-30T14:56:42.78911438Z,01HNDD7DR5Y34T86SGKVHDW24J,2024-01-30T14:56:42.78911438Z,01HNDD7DQT9S31Q4XW46981XTQ,2024-01-30T14:56:42.78911438Z,3,2024-01-30T14:56:42.78911438Z
01HNDDYNS9NR8VEZWSAMTR9P6W,true,2024-01-30T15:00:38.005275916Z,Round 4 / 9,2024-01-30T14:56:42.793386251Z,true,2024-01-30T14:59:37.778395228Z,3,2024-01-30T14:56:42.793386251Z,2,2024-01-30T14:56:42.952808916Z,Chat,2024-01-30T14:56:42.793386251Z,01HNDD7DR5Y34T86SGKVHDW24J,2024-01-30T14:56:42.793386251Z,01HNDD7DQT9S31Q4XW46981XTQ,2024-01-30T14:56:42.793386251Z,4,2024-01-30T14:56:42.793386251Z
01HNDDYNSDZJF25G8Y1D82K77N,true,2024-01-30T15:02:34.342519667Z,Round 6 / 9,2024-01-30T14:56:42.797497201Z,true,2024-01-30T15:01:34.045949915Z,5,2024-01-30T14:56:42.797497201Z,2,2024-01-30T14:56:42.959976824Z,Chat,2024-01-30T14:56:42.797497201Z,01HNDD7DR5Y34T86SGKVHDW24J,2024-01-30T14:56:42.797497201Z,01HNDD7DQT9S31Q4XW46981XTQ,2024-01-30T14:56:42.797497201Z,6,2024-01-30T14:56:42.797497201Z
01HNDDYNSHCX2JQYJF1V6V7SC2,true,2024-01-30T15:01:34.023669356Z,Round 5 / 9,2024-01-30T14:56:42.801540984Z,true,2024-01-30T15:00:38.026002942Z,4,2024-01-30T14:56:42.801540984Z,2,2024-01-30T14:56:42.952808916Z,Chat,2024-01-30T14:56:42.801540984Z,01HNDD7DR5Y34T86SGKVHDW24J,2024-01-30T14:56:42.801540984Z,01HNDD7DQT9S31Q4XW46981XTQ,2024-01-30T14:56:42.801540984Z,5,2024-01-30T14:56:42.801540984Z
01HNDDYNSNGJ4YFGNXS1TABGWY,true,2024-01-30T15:04:25.102179926Z,Round 8 / 9,2024-01-30T14:56:42.805568938Z,true,2024-01-30T15:03:34.703954894Z,7,2024-01-30T14:56:42.805568938Z,2,2024-01-30T14:56:42.978561314Z,Chat,2024-01-30T14:56:42.805568938Z,01HNDD7DR5Y34T86SGKVHDW24J,2024-01-30T14:56:42.805568938Z,01HNDD7DQT9S31Q4XW46981XTQ,2024-01-30T14:56:42.805568938Z,8,2024-01-30T14:56:42.805568938Z
01HNDDYNSST77EMCB4041YGQRG,true,2024-01-30T15:05:25.363732733Z,Round 9 / 9,2024-01-30T14:56:42.81003617Z,true,2024-01-30T15:04:25.121091064Z,8,2024-01-30T14:56:42.81003617Z,2,2024-01-30T14:56:42.994813277Z,Chat,2024-01-30T14:56:42.81003617Z,01HNDD7DR5Y34T86SGKVHDW24J,2024-01-30T14:56:42.81003617Z,01HNDD7DQT9S31Q4XW46981XTQ,2024-01-30T14:56:42.81003617Z,9,2024-01-30T14:56:42.81003617Z
01HNDDYNSXB7VZRTF56RGQ3CEJ,true,2024-01-30T15:03:34.67407064Z,Round 7 / 9,2024-01-30T14:56:42.814014615Z,true,2024-01-30T15:02:34.370994947Z,6,2024-01-30T14:56:42.814014615Z,2,2024-01-30T14:56:42.978561314Z,Chat,2024-01-30T14:56:42.814014615Z,01HNDD7DR5Y34T86SGKVHDW24J,2024-01-30T14:56:42.814014615Z,01HNDD7DQT9S31Q4XW46981XTQ,2024-01-30T14:56:42.814014615Z,7,2024-01-30T14:56:42.814014615Z
01HNDE5PCSNWRYSYKD6B0MPG4F,true,2024-01-30T15:01:03.444499759Z,Round 1 / 9,2024-01-30T15:00:32.793698964Z,true,2024-01-30T15:00:32.994273893Z,0,2024-01-30T15:00:32.793698964Z,1,2024-01-30T15:00:32.907595385Z,Chat,2024-01-30T15:00:32.793698964Z,01HNDD7DXEY52MT0111F6MSBFB,2024-01-30T15:00:32.793698964Z,01HNDD7DX2PF9FH47ZVK6YBVEG,2024-01-30T15:00:32.793698964Z,1,2024-01-30T15:00:32.793698964Z
01HNDE5PD2SFVFJEPYVW5SHSJK,true,2024-01-30T15:01:29.430951072Z,Round 2 / 9,2024-01-30T15:00:32.802209282Z,true,2024-01-30T15:01:03.473946915Z,1,2024-01-30T15:00:32.802209282Z,1,2024-01-30T15:00:33.005145123Z,Chat,2024-01-30T15:00:32.802209282Z,01HNDD7DXEY52MT0111F6MSBFB,2024-01-30T15:00:32.802209282Z,01HNDD7DX2PF9FH47ZVK6YBVEG,2024-01-30T15:00:32.802209282Z,2,2024-01-30T15:00:32.802209282Z
01HNDE5PD9TCX8EW11VDMTK7D6,true,2024-01-30T15:01:52.188982765Z,Round 3 / 9,2024-01-30T15:00:32.809746528Z,true,2024-01-30T15:01:29.456476685Z,2,2024-01-30T15:00:32.809746528Z,1,2024-01-30T15:00:32.930801172Z,Chat,2024-01-30T15:00:32.809746528Z,01HNDD7DXEY52MT0111F6MSBFB,2024-01-30T15:00:32.809746528Z,01HNDD7DX2PF9FH47ZVK6YBVEG,2024-01-30T15:00:32.809746528Z,3,2024-01-30T15:00:32.809746528Z
01HNDE5PDFTW92THT1D5CKC11T,true,2024-01-30T15:02:15.820085176Z,Round 4 / 9,2024-01-30T15:00:32.815326837Z,true,2024-01-30T15:01:52.212394494Z,3,2024-01-30T15:00:32.815326837Z,1,2024-01-30T15:00:32.964229084Z,Chat,2024-01-30T15:00:32.815326837Z,01HNDD7DXEY52MT0111F6MSBFB,2024-01-30T15:00:32.815326837Z,01HNDD7DX2PF9FH47ZVK6YBVEG,2024-01-30T15:00:32.815326837Z,4,2024-01-30T15:00:32.815326837Z
01HNDE5PDMF3QN6RKJ78EXRYXG,true,2024-01-30T15:02:54.559852689Z,Round 6 / 9,2024-01-30T15:00:32.820063226Z,true,2024-01-30T15:02:41.399246134Z,5,2024-01-30T15:00:32.820063226Z,1,2024-01-30T15:00:32.930801172Z,Chat,2024-01-30T15:00:32.820063226Z,01HNDD7DXEY52MT0111F6MSBFB,2024-01-30T15:00:32.820063226Z,01HNDD7DX2PF9FH47ZVK6YBVEG,2024-01-30T15:00:32.820063226Z,6,2024-01-30T15:00:32.820063226Z
01HNDE5PDT6DP9SGHMWCHC3XRY,true,2024-01-30T15:03:20.075291874Z,Round 8 / 9,2024-01-30T15:00:32.826901172Z,true,2024-01-30T15:03:04.332707588Z,7,2024-01-30T15:00:32.826901172Z,1,2024-01-30T15:00:32.975494808Z,Chat,2024-01-30T15:00:32.826901172Z,01HNDD7DXEY52MT0111F6MSBFB,2024-01-30T15:00:32.826901172Z,01HNDD7DX2PF9FH47ZVK6YBVEG,2024-01-30T15:00:32.826901172Z,8,2024-01-30T15:00:32.826901172Z
01HNDE5PDZXBZZXZAWS3PB7QHG,true,2024-01-30T15:03:04.304818151Z,Round 7 / 9,2024-01-30T15:00:32.831116129Z,true,2024-01-30T15:02:54.579364664Z,6,2024-01-30T15:00:32.831116129Z,1,2024-01-30T15:00:32.975494808Z,Chat,2024-01-30T15:00:32.831116129Z,01HNDD7DXEY52MT0111F6MSBFB,2024-01-30T15:00:32.831116129Z,01HNDD7DX2PF9FH47ZVK6YBVEG,2024-01-30T15:00:32.831116129Z,7,2024-01-30T15:00:32.831116129Z
01HNDE5PE5BC3V3NGAZ2GEKWXW,true,2024-01-30T15:02:41.378254761Z,Round 5 / 9,2024-01-30T15:00:32.837198165Z,true,2024-01-30T15:02:15.843981506Z,4,2024-01-30T15:00:32.837198165Z,1,2024-01-30T15:00:32.930801172Z,Chat,2024-01-30T15:00:32.837198165Z,01HNDD7DXEY52MT0111F6MSBFB,2024-01-30T15:00:32.837198165Z,01HNDD7DX2PF9FH47ZVK6YBVEG,2024-01-30T15:00:32.837198165Z,5,2024-01-30T15:00:32.837198165Z
01HNDE5PECF1DKH4HQPRWRHPM9,true,2024-01-30T15:03:48.660309327Z,Round 9 / 9,2024-01-30T15:00:32.844874498Z,true,2024-01-30T15:03:20.103902817Z,8,2024-01-30T15:00:32.844874498Z,1,2024-01-30T15:00:32.930801172Z,Chat,2024-01-30T15:00:32.844874498Z,01HNDD7DXEY52MT0111F6MSBFB,2024-01-30T15:00:32.844874498Z,01HNDD7DX2PF9FH47ZVK6YBVEG,2024-01-30T15:00:32.844874498Z,9,2024-01-30T15:00:32.844874498Z
01HNDEB073TAGD2N88D7SN02FW,true,2024-01-30T15:04:26.334708392Z,Round 1 / 9,2024-01-30T15:03:26.691645389Z,true,2024-01-30T15:03:27.068814775Z,0,2024-01-30T15:03:26.691645389Z,2,2024-01-30T15:03:26.88223536Z,Chat,2024-01-30T15:03:26.691645389Z,01HNDD7DXD8928Q9XV76EK0YKS,2024-01-30T15:03:26.691645389Z,01HNDD7DX2PF9FH47ZVK6YBVEG,2024-01-30T15:03:26.691645389Z,1,2024-01-30T15:03:26.691645389Z
01HNDEB07CQ8C65K830TT81DFW,true,2024-01-30T15:06:14.397044854Z,Round 3 / 9,2024-01-30T15:03:26.700189677Z,true,2024-01-30T15:05:19.878039087Z,2,2024-01-30T15:03:26.700189677Z,2,2024-01-30T15:03:26.901966372Z,Chat,2024-01-30T15:03:26.700189677Z,01HNDD7DXD8928Q9XV76EK0YKS,2024-01-30T15:03:26.700189677Z,01HNDD7DX2PF9FH47ZVK6YBVEG,2024-01-30T15:03:26.700189677Z,3,2024-01-30T15:03:26.700189677Z
01HNDEB07G0P61Z2RNSH46E8T5,true,2024-01-30T15:05:19.854350755Z,Round 2 / 9,2024-01-30T15:03:26.704755707Z,true,2024-01-30T15:04:26.358471857Z,1,2024-01-30T15:03:26.704755707Z,2,2024-01-30T15:03:26.95851801Z,Chat,2024-01-30T15:03:26.704755707Z,01HNDD7DXD8928Q9XV76EK0YKS,2024-01-30T15:03:26.704755707Z,01HNDD7DX2PF9FH47ZVK6YBVEG,2024-01-30T15:03:26.704755707Z,2,2024-01-30T15:03:26.704755707Z
01HNDEB07M22ADF3SFJTDFGBBF,true,2024-01-30T15:08:01.084995045Z,Round 5 / 9,2024-01-30T15:03:26.709000023Z,true,2024-01-30T15:07:10.012664185Z,4,2024-01-30T15:03:26.709000023Z,2,2024-01-30T15:03:26.86809301Z,Chat,2024-01-30T15:03:26.709000023Z,01HNDD7DXD8928Q9XV76EK0YKS,2024-01-30T15:03:26.709000023Z,01HNDD7DX2PF9FH47ZVK6YBVEG,2024-01-30T15:03:26.709000023Z,5,2024-01-30T15:03:26.709000023Z
01HNDEB07TAT6MHEZ7W0FXKENM,true,2024-01-30T15:07:09.99015129Z,Round 4 / 9,2024-01-30T15:03:26.714070588Z,true,2024-01-30T15:06:14.425995132Z,3,2024-01-30T15:03:26.714070588Z,2,2024-01-30T15:03:26.910390736Z,Chat,2024-01-30T15:03:26.714070588Z,01HNDD7DXD8928Q9XV76EK0YKS,2024-01-30T15:03:26.714070588Z,01HNDD7DX2PF9FH47ZVK6YBVEG,2024-01-30T15:03:26.714070588Z,4,2024-01-30T15:03:26.714070588Z
01HNDEB07YW0WNHN5G32H7VHTG,true,2024-01-30T15:08:42.922719426Z,Round 6 / 9,2024-01-30T15:03:26.718657303Z,true,2024-01-30T15:08:01.112840631Z,5,2024-01-30T15:03:26.718657303Z,2,2024-01-30T15:03:26.977584842Z,Chat,2024-01-30T15:03:26.718657303Z,01HNDD7DXD8928Q9XV76EK0YKS,2024-01-30T15:03:26.718657303Z,01HNDD7DX2PF9FH47ZVK6YBVEG,2024-01-30T15:03:26.718657303Z,6,2024-01-30T15:03:26.718657303Z
01HNDEB084WHTG9Q0FA9MTQY6E,true,2024-01-30T15:09:32.321304862Z,Round 7 / 9,2024-01-30T15:03:26.724054631Z,true,2024-01-30T15:08:42.9473079Z,6,2024-01-30T15:03:26.724054631Z,2,2024-01-30T15:03:27.015588905Z,Chat,2024-01-30T15:03:26.724054631Z,01HNDD7DXD8928Q9XV76EK0YKS,2024-01-30T15:03:26.724054631Z,01HNDD7DX2PF9FH47ZVK6YBVEG,2024-01-30T15:03:26.724054631Z,7,2024-01-30T15:03:26.724054631Z
01HNDEB088KC5E19W2X1611Z37,true,2024-01-30T15:10:57.78357293Z,Round 9 / 9,2024-01-30T15:03:26.728339609Z,true,2024-01-30T15:10:15.261163408Z,8,2024-01-30T15:03:26.728339609Z,2,2024-01-30T15:03:26.88223536Z,Chat,2024-01-30T15:03:26.728339609Z,01HNDD7DXD8928Q9XV76EK0YKS,2024-01-30T15:03:26.728339609Z,01HNDD7DX2PF9FH47ZVK6YBVEG,2024-01-30T15:03:26.728339609Z,9,2024-01-30T15:03:26.728339609Z
01HNDEB08C5NJANEP1PX8Y8FQJ,true,2024-01-30T15:10:15.233215314Z,Round 8 / 9,2024-01-30T15:03:26.73299458Z,true,2024-01-30T15:09:32.343250624Z,7,2024-01-30T15:03:26.73299458Z,2,2024-01-30T15:03:26.993921789Z,Chat,2024-01-30T15:03:26.73299458Z,01HNDD7DXD8928Q9XV76EK0YKS,2024-01-30T15:03:26.73299458Z,01HNDD7DX2PF9FH47ZVK6YBVEG,2024-01-30T15:03:26.73299458Z,8,2024-01-30T15:03:26.73299458Z
01HNDECVHW4MG9RMNPZKN0ZMBY,true,2024-01-30T15:05:16.944313861Z,Round 1 / 9,2024-01-30T15:04:27.4526927Z,true,2024-01-30T15:04:27.809664641Z,0,2024-01-30T15:04:27.4526927Z,2,2024-01-30T15:04:27.647246787Z,Chat,2024-01-30T15:04:27.4526927Z,01HNDDJWG0GP6R93VGA7WEB9GS,2024-01-30T15:04:27.4526927Z,01HNDDJWFHTJ5VK732VD4T6AW0,2024-01-30T15:04:27.4526927Z,1,2024-01-30T15:04:27.4526927Z
01HNDECVJ17PSSHSXZAQQ9R9BN,true,2024-01-30T15:06:16.028835932Z,Round 2 / 9,2024-01-30T15:04:27.457963883Z,true,2024-01-30T15:05:16.975760356Z,1,2024-01-30T15:04:27.457963883Z,2,2024-01-30T15:04:27.607603136Z,Chat,2024-01-30T15:04:27.457963883Z,01HNDDJWG0GP6R93VGA7WEB9GS,2024-01-30T15:04:27.457963883Z,01HNDDJWFHTJ5VK732VD4T6AW0,2024-01-30T15:04:27.457963883Z,2,2024-01-30T15:04:27.457963883Z
01HNDECVJ8XG0BP19B2TEZWC18,true,2024-01-30T15:07:03.262762394Z,Round 3 / 9,2024-01-30T15:04:27.464292483Z,true,2024-01-30T15:06:16.049411002Z,2,2024-01-30T15:04:27.464292483Z,2,2024-01-30T15:04:27.634121217Z,Chat,2024-01-30T15:04:27.464292483Z,01HNDDJWG0GP6R93VGA7WEB9GS,2024-01-30T15:04:27.464292483Z,01HNDDJWFHTJ5VK732VD4T6AW0,2024-01-30T15:04:27.464292483Z,3,2024-01-30T15:04:27.464292483Z
01HNDECVJDM0VCMNQEN6HYWYQ9,true,2024-01-30T15:10:06.871716758Z,Round 7 / 9,2024-01-30T15:04:27.469300911Z,true,2024-01-30T15:09:23.463039593Z,6,2024-01-30T15:04:27.469300911Z,2,2024-01-30T15:04:27.643308471Z,Chat,2024-01-30T15:04:27.469300911Z,01HNDDJWG0GP6R93VGA7WEB9GS,2024-01-30T15:04:27.469300911Z,01HNDDJWFHTJ5VK732VD4T6AW0,2024-01-30T15:04:27.469300911Z,7,2024-01-30T15:04:27.469300911Z
01HNDECVJRKH4RJE83B9E787PD,true,2024-01-30T15:07:47.748534754Z,Round 4 / 9,2024-01-30T15:04:27.480326215Z,true,2024-01-30T15:07:03.300201644Z,3,2024-01-30T15:04:27.480326215Z,2,2024-01-30T15:04:27.658979346Z,Chat,2024-01-30T15:04:27.480326215Z,01HNDDJWG0GP6R93VGA7WEB9GS,2024-01-30T15:04:27.480326215Z,01HNDDJWFHTJ5VK732VD4T6AW0,2024-01-30T15:04:27.480326215Z,4,2024-01-30T15:04:27.480326215Z
01HNDECVJX1Q5NFJ8XDVKZNTSE,true,2024-01-30T15:08:34.502505641Z,Round 5 / 9,2024-01-30T15:04:27.485204448Z,true,2024-01-30T15:07:47.768969705Z,4,2024-01-30T15:04:27.485204448Z,2,2024-01-30T15:04:27.663071114Z,Chat,2024-01-30T15:04:27.485204448Z,01HNDDJWG0GP6R93VGA7WEB9GS,2024-01-30T15:04:27.485204448Z,01HNDDJWFHTJ5VK732VD4T6AW0,2024-01-30T15:04:27.485204448Z,5,2024-01-30T15:04:27.485204448Z
01HNDECVK4Z9GZCVTX6ADKAF52,true,2024-01-30T15:09:23.44206904Z,Round 6 / 9,2024-01-30T15:04:27.492655446Z,true,2024-01-30T15:08:34.525108254Z,5,2024-01-30T15:04:27.492655446Z,2,2024-01-30T15:04:27.695277465Z,Chat,2024-01-30T15:04:27.492655446Z,01HNDDJWG0GP6R93VGA7WEB9GS,2024-01-30T15:04:27.492655446Z,01HNDDJWFHTJ5VK732VD4T6AW0,2024-01-30T15:04:27.492655446Z,6,2024-01-30T15:04:27.492655446Z
01HNDECVKDVYS8X02EN0FPT6DW,true,2024-01-30T15:11:29.761113931Z,Round 9 / 9,2024-01-30T15:04:27.50131301Z,true,2024-01-30T15:10:46.852467065Z,8,2024-01-30T15:04:27.50131301Z,2,2024-01-30T15:04:27.695277465Z,Chat,2024-01-30T15:04:27.50131301Z,01HNDDJWG0GP6R93VGA7WEB9GS,2024-01-30T15:04:27.50131301Z,01HNDDJWFHTJ5VK732VD4T6AW0,2024-01-30T15:04:27.50131301Z,9,2024-01-30T15:04:27.50131301Z
01HNDECVKH22DQE61YZ6WY65PH,true,2024-01-30T15:10:46.830345766Z,Round 8 / 9,2024-01-30T15:04:27.505781708Z,true,2024-01-30T15:10:06.891774788Z,7,2024-01-30T15:04:27.505781708Z,2,2024-01-30T15:04:27.712569962Z,Chat,2024-01-30T15:04:27.505781708Z,01HNDDJWG0GP6R93VGA7WEB9GS,2024-01-30T15:04:27.505781708Z,01HNDDJWFHTJ5VK732VD4T6AW0,2024-01-30T15:04:27.505781708Z,8,2024-01-30T15:04:27.505781708Z
01HNDER9TQCNS7QMX07NTM9WRK,true,2024-01-30T15:11:13.094014202Z,Round 1 / 9,2024-01-30T15:10:42.519287065Z,true,2024-01-30T15:10:42.761666755Z,0,2024-01-30T15:10:42.519287065Z,1,2024-01-30T15:10:42.631389664Z,Chat,2024-01-30T15:10:42.519287065Z,01HNDDJWFXYQ2TT4BFCT9D05DC,2024-01-30T15:10:42.519287065Z,01HNDDJWFHTJ5VK732VD4T6AW0,2024-01-30T15:10:42.519287065Z,1,2024-01-30T15:10:42.519287065Z
01HNDER9TW64HY8D8XCK3Z7EKV,true,2024-01-30T15:11:43.2728716Z,Round 2 / 9,2024-01-30T15:10:42.524644707Z,true,2024-01-30T15:11:13.115722302Z,1,2024-01-30T15:10:42.524644707Z,1,2024-01-30T15:10:42.645569564Z,Chat,2024-01-30T15:10:42.524644707Z,01HNDDJWFXYQ2TT4BFCT9D05DC,2024-01-30T15:10:42.524644707Z,01HNDDJWFHTJ5VK732VD4T6AW0,2024-01-30T15:10:42.524644707Z,2,2024-01-30T15:10:42.524644707Z
01HNDER9V1EXKC42AC6CXW7HBA,true,2024-01-30T15:12:07.855937427Z,Round 3 / 9,2024-01-30T15:10:42.529232175Z,true,2024-01-30T15:11:43.300637292Z,2,2024-01-30T15:10:42.529232175Z,1,2024-01-30T15:10:42.659273043Z,Chat,2024-01-30T15:10:42.529232175Z,01HNDDJWFXYQ2TT4BFCT9D05DC,2024-01-30T15:10:42.529232175Z,01HNDDJWFHTJ5VK732VD4T6AW0,2024-01-30T15:10:42.529232175Z,3,2024-01-30T15:10:42.529232175Z
01HNDER9V5RD1X3RDR402CBZC9,true,2024-01-30T15:12:23.38861136Z,Round 4 / 9,2024-01-30T15:10:42.533951613Z,true,2024-01-30T15:12:07.881358213Z,3,2024-01-30T15:10:42.533951613Z,1,2024-01-30T15:10:42.709505025Z,Chat,2024-01-30T15:10:42.533951613Z,01HNDDJWFXYQ2TT4BFCT9D05DC,2024-01-30T15:10:42.533951613Z,01HNDDJWFHTJ5VK732VD4T6AW0,2024-01-30T15:10:42.533951613Z,4,2024-01-30T15:10:42.533951613Z
01HNDER9VAWN63DV9QRNFWPGWD,true,2024-01-30T15:12:38.790980425Z,Round 5 / 9,2024-01-30T15:10:42.538337504Z,true,2024-01-30T15:12:23.417718369Z,4,2024-01-30T15:10:42.538337504Z,1,2024-01-30T15:10:42.673694671Z,Chat,2024-01-30T15:10:42.538337504Z,01HNDDJWFXYQ2TT4BFCT9D05DC,2024-01-30T15:10:42.538337504Z,01HNDDJWFHTJ5VK732VD4T6AW0,2024-01-30T15:10:42.538337504Z,5,2024-01-30T15:10:42.538337504Z
01HNDER9VGQQAYXBVH9M84R169,true,2024-01-30T15:12:51.508406535Z,Round 6 / 9,2024-01-30T15:10:42.544048875Z,true,2024-01-30T15:12:38.814140992Z,5,2024-01-30T15:10:42.544048875Z,1,2024-01-30T15:10:42.673694671Z,Chat,2024-01-30T15:10:42.544048875Z,01HNDDJWFXYQ2TT4BFCT9D05DC,2024-01-30T15:10:42.544048875Z,01HNDDJWFHTJ5VK732VD4T6AW0,2024-01-30T15:10:42.544048875Z,6,2024-01-30T15:10:42.544048875Z
01HNDER9VMT6RZXADY8CQV7GFV,true,2024-01-30T15:13:10.168369811Z,Round 7 / 9,2024-01-30T15:10:42.548868664Z,true,2024-01-30T15:12:51.528085622Z,6,2024-01-30T15:10:42.548868664Z,1,2024-01-30T15:10:42.705110505Z,Chat,2024-01-30T15:10:42.548868664Z,01HNDDJWFXYQ2TT4BFCT9D05DC,2024-01-30T15:10:42.548868664Z,01HNDDJWFHTJ5VK732VD4T6AW0,2024-01-30T15:10:42.548868664Z,7,2024-01-30T15:10:42.548868664Z
01HNDER9VSB546SHPWG1D77AWT,true,2024-01-30T15:13:26.174396306Z,Round 8 / 9,2024-01-30T15:10:42.553978451Z,true,2024-01-30T15:13:10.186790039Z,7,2024-01-30T15:10:42.553978451Z,1,2024-01-30T15:10:42.735144431Z,Chat,2024-01-30T15:10:42.553978451Z,01HNDDJWFXYQ2TT4BFCT9D05DC,2024-01-30T15:10:42.553978451Z,01HNDDJWFHTJ5VK732VD4T6AW0,2024-01-30T15:10:42.553978451Z,8,2024-01-30T15:10:42.553978451Z
01HNDER9VZ5XAVV9NASXQFTHYH,true,2024-01-30T15:13:49.020562174Z,Round 9 / 9,2024-01-30T15:10:42.559172149Z,true,2024-01-30T15:13:26.197965389Z,8,2024-01-30T15:10:42.559172149Z,1,2024-01-30T15:10:42.709505025Z,Chat,2024-01-30T15:10:42.559172149Z,01HNDDJWFXYQ2TT4BFCT9D05DC,2024-01-30T15:10:42.559172149Z,01HNDDJWFHTJ5VK732VD4T6AW0,2024-01-30T15:10:42.559172149Z,9,2024-01-30T15:10:42.559172149Z
